respondent_id,village_block,membership_duration_months,membership_duration,shg_meetings_attended_monthly,engagement_level,scheme_awareness_count,awareness_score,household_income_increase_percent,satisfaction_level,future_program_confidence,referral_likelihood,savings_participation,credit_participation,agricultural_intervention,livestock_activity,nonfarm_enterprise,didi_ki_rasoi,producer_groups,vo_participation,barrier_lack_of_info,barrier_access_difficulty,barrier_inadequate_capital,barrier_poor_market,barrier_skill_gap,barrier_family_opposition
1489,Block C,52,33,1,moderate,9,9,4,2,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1490,Block C,45,49,2,moderate,8,8,1,3,2,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1491,Block B,36,54,2,moderate,8,8,1,3,3,4,0,0,1,0,0,0,0,0,0,1,1,1,0,1
1492,Block C,17,11,1,moderate,9,9,9,3,3,6,0,0,0,0,1,0,1,0,0,1,1,0,1,1
1493,Block B,52,53,2,moderate,7,7,9,2,3,6,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1494,Block B,7,22,1,moderate,7,7,5,3,3,5,0,0,0,1,0,0,0,0,1,1,1,1,0,0
1495,Block D,36,24,1,moderate,8,8,9,2,3,5,0,1,0,0,0,1,0,1,1,1,1,0,1,1
1496,Block C,39,31,2,moderate,8,8,2,3,2,5,1,0,0,0,0,0,0,0,0,1,1,0,1,1
1497,Block C,58,22,1,moderate,9,9,4,3,2,4,0,0,0,0,0,0,1,0,1,1,1,0,1,1
1498,Block A,14,24,2,moderate,7,7,1,3,2,6,0,1,0,0,0,0,1,1,0,1,1,0,0,0
1499,Block B,21,44,2,moderate,8,8,5,3,2,4,1,0,1,0,0,1,0,0,1,0,1,0,0,0
1500,Block A,6,23,1,moderate,9,9,7,3,3,6,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1501,Block D,19,39,1,moderate,10,10,10,2,2,6,0,0,0,0,0,1,0,1,1,1,1,1,1,1
1502,Block D,57,25,2,moderate,9,9,8,2,2,4,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1503,Block B,6,23,2,moderate,9,9,7,3,3,6,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1504,Block B,49,13,2,moderate,10,10,7,3,2,6,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1505,Block C,57,53,1,moderate,9,9,6,3,3,4,0,0,1,0,0,0,0,1,1,1,1,1,1,0
1506,Block A,12,12,1,moderate,9,9,4,3,2,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1507,Block C,25,36,1,moderate,9,9,5,2,3,5,1,1,0,0,1,1,0,0,1,1,0,1,1,0
1508,Block A,55,20,2,moderate,10,10,1,3,3,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1509,Block C,45,60,2,moderate,10,10,0,3,2,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1510,Block C,9,9,1,moderate,7,7,8,3,3,5,1,0,0,0,0,0,0,0,1,1,0,1,1,0
1511,Block C,53,29,1,moderate,8,8,5,2,2,5,0,0,1,0,0,0,0,1,1,1,0,1,0,0
1512,Block A,50,34,1,moderate,9,9,9,2,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1513,Block B,23,60,2,moderate,9,9,1,2,2,5,0,0,1,0,0,0,0,1,1,0,1,1,0,1
1514,Block B,28,14,1,moderate,8,8,4,2,2,5,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1515,Block C,22,51,2,moderate,9,9,2,2,3,6,1,0,1,0,0,0,0,1,1,0,1,0,1,1
1516,Block B,34,9,1,moderate,8,8,9,2,3,4,0,0,1,1,0,1,0,0,1,1,0,1,1,1
1517,Block B,48,21,1,moderate,9,9,4,3,2,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0
1518,Block A,42,52,2,moderate,9,9,6,3,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1519,Block B,59,26,1,moderate,10,10,0,2,2,6,0,0,1,0,0,1,0,0,1,1,0,1,1,1
1520,Block B,11,38,2,moderate,10,10,5,3,2,3,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1521,Block A,56,27,1,moderate,9,9,4,3,3,4,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1522,Block A,55,55,2,moderate,10,10,6,3,2,6,0,0,1,0,0,1,0,1,1,1,1,1,1,1
1523,Block A,27,11,1,moderate,10,10,6,3,3,3,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1524,Block B,13,60,2,moderate,8,8,1,2,3,3,0,1,0,0,1,0,0,0,1,1,1,1,1,0
1525,Block A,18,18,2,moderate,10,10,0,2,2,5,0,0,0,0,1,0,0,0,0,0,1,1,1,1
1526,Block A,57,38,1,moderate,9,9,1,3,2,5,0,0,0,0,0,0,0,0,1,1,0,1,1,1
1527,Block D,6,20,1,moderate,10,10,2,3,2,3,1,0,0,1,0,0,0,0,1,1,1,1,0,1
1528,Block D,11,49,2,moderate,7,7,7,2,2,5,1,0,1,0,0,0,0,1,0,1,1,1,1,1
1529,Block C,9,44,2,moderate,8,8,2,3,2,5,1,0,1,1,0,0,0,0,1,1,0,1,1,0
1530,Block C,15,14,2,moderate,9,9,10,2,3,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1531,Block A,49,19,1,moderate,9,9,0,3,3,4,0,0,0,1,0,0,0,0,1,1,1,0,1,1
1532,Block A,9,44,1,moderate,8,8,5,3,3,4,0,0,0,0,0,0,0,0,1,1,1,1,0,1
1533,Block A,59,33,1,moderate,7,7,7,3,2,6,1,0,0,0,1,0,0,0,1,1,0,1,1,1
1534,Block A,27,36,2,moderate,7,7,0,3,2,4,1,0,0,0,0,0,0,1,0,0,1,1,0,0
1535,Block A,35,26,2,moderate,9,9,5,2,2,6,0,0,0,1,0,0,0,0,1,1,0,1,0,1
1536,Block C,38,43,2,moderate,7,7,0,3,3,6,0,0,0,0,0,1,0,0,1,1,0,0,1,1
1537,Block D,50,57,1,moderate,7,7,8,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1538,Block C,40,11,1,moderate,10,10,5,3,3,6,0,0,1,0,0,0,0,1,1,0,1,1,1,1
1539,Block B,9,44,1,moderate,10,10,9,3,2,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1540,Block B,51,57,1,moderate,7,7,7,2,3,4,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1541,Block B,10,18,1,moderate,7,7,3,3,3,3,0,0,1,0,0,1,0,0,0,1,1,1,1,0
1542,Block A,35,28,1,moderate,8,8,1,2,3,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1543,Block B,53,37,2,moderate,9,9,1,2,2,5,0,0,0,1,1,0,0,0,0,1,1,1,1,1
1544,Block C,34,48,2,moderate,7,7,0,3,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1545,Block A,29,43,2,moderate,10,10,3,3,2,5,0,0,0,1,0,1,0,0,1,1,1,0,0,1
1546,Block B,23,60,2,moderate,8,8,8,2,2,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0
1547,Block B,49,36,2,moderate,9,9,3,2,2,6,0,1,0,0,1,0,0,1,1,1,1,1,1,1
1548,Block A,41,54,2,moderate,7,7,1,3,2,4,0,0,0,0,0,1,1,0,1,1,1,1,1,1
1549,Block C,50,34,2,moderate,8,8,0,3,2,5,0,1,0,0,0,0,1,0,1,0,0,0,1,1
1550,Block B,55,23,2,moderate,9,9,4,2,3,4,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1551,Block C,38,43,2,moderate,9,9,2,3,2,3,0,0,1,1,0,0,0,0,0,1,0,1,1,0
1552,Block D,25,28,1,moderate,7,7,8,2,2,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1553,Block B,38,42,1,moderate,8,8,3,3,2,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1554,Block B,25,41,2,moderate,7,7,1,3,3,4,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1555,Block C,17,10,1,moderate,8,8,2,3,2,4,0,1,0,1,1,0,0,0,1,0,1,1,1,0
1556,Block A,24,35,2,moderate,7,7,4,3,2,6,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1557,Block A,32,6,1,moderate,10,10,0,2,3,3,0,1,0,1,0,0,0,0,0,1,1,0,1,0
1558,Block A,18,28,2,moderate,8,8,1,2,3,4,0,0,1,0,0,0,0,0,1,1,1,1,1,0
1559,Block B,23,42,2,moderate,8,8,10,2,3,4,0,0,1,0,0,0,0,0,1,1,1,0,1,1
1560,Block C,37,41,1,moderate,9,9,3,2,3,4,1,0,1,1,1,1,1,0,1,1,1,0,1,0
1561,Block A,13,11,1,moderate,7,7,8,2,2,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1562,Block C,11,56,1,moderate,7,7,10,2,2,6,0,0,1,0,0,0,0,0,0,0,0,1,1,1
1563,Block C,48,46,2,moderate,10,10,1,2,3,3,0,0,0,1,0,0,0,1,1,1,1,1,1,0
1564,Block C,51,23,1,moderate,9,9,7,2,3,4,0,1,0,0,0,0,0,0,1,0,0,1,1,1
1565,Block C,23,30,2,moderate,7,7,9,2,3,6,1,0,0,0,0,0,0,0,0,0,1,1,1,0
1566,Block C,13,13,1,moderate,8,8,0,3,3,3,0,0,0,1,0,0,0,1,0,1,1,0,1,0
1567,Block B,31,25,2,moderate,10,10,3,3,2,5,0,0,0,0,0,0,1,0,1,0,0,1,1,1
1568,Block B,15,43,1,moderate,7,7,1,2,3,3,1,0,1,1,0,0,1,0,1,0,1,0,1,1
1569,Block D,54,54,1,moderate,8,8,0,3,3,5,0,0,0,1,0,1,0,1,1,0,0,0,1,1
1570,Block B,9,38,1,moderate,7,7,3,2,3,5,0,0,1,0,0,0,0,0,0,1,1,1,0,0
1571,Block B,33,21,2,moderate,9,9,2,2,2,5,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1572,Block D,26,55,2,moderate,9,9,9,3,3,5,0,1,0,0,0,0,1,0,1,0,1,1,1,0
1573,Block D,31,35,2,moderate,9,9,2,3,3,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1574,Block D,47,46,2,moderate,8,8,8,3,2,5,0,0,0,0,1,1,0,0,1,1,1,1,0,1
1575,Block D,20,44,2,moderate,8,8,0,2,2,5,0,0,1,1,0,0,0,0,1,1,1,1,1,1
1576,Block B,56,27,1,moderate,9,9,6,2,2,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1577,Block D,59,7,2,moderate,10,10,7,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1578,Block C,29,40,1,moderate,10,10,1,3,2,3,0,0,0,1,0,1,1,1,1,0,1,1,1,1
1579,Block D,27,55,1,moderate,10,10,4,2,3,5,0,0,1,0,0,0,0,1,0,1,1,0,1,1
1580,Block A,18,53,2,moderate,7,7,10,2,2,4,0,0,0,0,0,1,0,0,1,1,1,0,1,1
1581,Block A,50,53,1,moderate,8,8,6,3,2,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1582,Block A,45,25,2,moderate,8,8,8,2,3,4,1,0,0,0,0,1,0,0,1,0,1,1,1,1
1583,Block D,30,55,2,moderate,10,10,4,3,3,6,0,0,0,1,0,1,0,0,1,1,1,0,1,1
1584,Block B,43,6,2,moderate,8,8,2,3,3,4,0,0,0,1,0,0,1,1,1,0,1,0,0,1
1585,Block A,26,23,2,moderate,7,7,5,2,2,4,0,0,0,1,0,1,0,0,1,1,0,1,1,1
1586,Block D,43,40,2,moderate,8,8,4,2,2,5,0,0,0,0,0,1,1,0,1,1,1,0,1,1
1587,Block D,51,23,2,moderate,7,7,10,3,2,6,0,0,0,0,0,1,0,0,0,1,1,1,1,0
1588,Block D,30,7,1,moderate,8,8,4,3,2,5,0,0,0,0,0,0,1,0,1,1,0,1,0,1
1589,Block C,42,15,2,moderate,8,8,6,3,2,6,0,0,0,0,1,0,1,0,1,0,1,0,1,0
1590,Block C,37,57,1,moderate,9,9,6,3,2,5,0,0,0,0,0,0,0,0,1,1,1,0,1,1
1591,Block C,9,29,1,moderate,7,7,4,2,2,6,1,1,0,1,0,0,1,0,0,0,1,1,1,1
1592,Block C,9,15,2,moderate,9,9,4,3,2,5,0,1,0,0,1,0,0,0,1,1,1,1,1,0
1593,Block C,20,40,2,moderate,9,9,9,2,2,5,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1594,Block A,19,26,2,moderate,9,9,2,2,3,5,0,1,0,1,0,1,0,1,0,1,1,1,1,1
1595,Block A,16,27,2,moderate,10,10,4,3,3,4,0,0,1,0,1,0,0,0,1,1,0,0,0,1
1596,Block D,56,58,2,moderate,7,7,7,2,2,3,0,0,1,0,0,0,0,0,0,1,1,1,0,0
1597,Block A,39,35,1,moderate,7,7,0,3,2,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1598,Block A,8,10,2,moderate,8,8,7,3,3,5,1,0,0,1,0,0,1,0,0,0,1,1,0,1
1599,Block D,55,57,2,moderate,9,9,9,3,2,5,0,0,0,0,1,0,0,0,1,1,0,0,1,0
1600,Block D,22,6,1,moderate,10,10,4,3,3,3,0,1,0,0,0,0,1,0,0,1,1,1,1,1
1601,Block B,60,43,2,moderate,7,7,6,3,3,6,0,0,0,0,0,0,0,0,1,1,1,0,1,0
1602,Block A,18,11,1,moderate,8,8,5,3,3,5,0,0,1,0,0,1,0,0,1,1,1,1,1,0
1603,Block C,10,20,1,moderate,9,9,7,3,2,5,0,0,0,0,1,0,0,1,0,1,0,1,1,1
1604,Block A,13,60,1,moderate,9,9,0,2,3,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1605,Block B,27,15,1,moderate,9,9,6,2,3,5,1,0,0,0,0,0,0,0,1,0,1,1,1,0
1606,Block C,56,59,2,moderate,9,9,5,3,3,5,0,1,0,0,0,0,0,0,1,1,0,1,1,1
1607,Block D,36,22,1,moderate,7,7,0,3,2,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1608,Block A,12,27,2,moderate,8,8,8,2,2,6,1,0,0,0,0,1,1,0,1,0,0,0,1,1
1609,Block C,23,57,2,moderate,9,9,1,2,2,3,1,0,0,0,0,0,1,0,1,1,1,1,0,0
1610,Block A,32,46,1,moderate,7,7,6,2,2,4,0,0,0,0,1,0,0,0,1,0,1,0,1,1
1611,Block B,35,22,1,moderate,10,10,9,3,3,4,0,0,0,0,0,0,0,1,1,1,0,1,1,0
1612,Block C,52,46,1,moderate,9,9,10,3,2,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1
1613,Block A,8,32,1,moderate,9,9,6,2,2,3,0,0,0,0,1,0,0,1,1,1,0,1,0,0
1614,Block C,6,11,2,moderate,9,9,7,3,2,6,0,0,0,0,0,0,0,0,1,1,0,1,1,0
1615,Block D,45,19,1,moderate,10,10,6,3,2,6,0,0,0,1,0,0,1,0,1,1,0,1,1,0
1616,Block B,11,18,1,moderate,7,7,8,3,2,4,0,0,1,0,0,0,1,1,1,0,1,1,0,0
1617,Block D,43,32,2,moderate,10,10,10,3,3,4,0,0,1,0,0,0,0,0,1,1,1,1,1,1
1618,Block C,24,54,2,moderate,7,7,5,2,3,4,0,0,0,0,0,0,0,0,1,1,0,1,1,1
1619,Block D,27,37,2,moderate,10,10,4,2,3,5,0,0,1,1,0,0,0,1,1,0,0,1,0,1
1620,Block C,14,15,1,moderate,7,7,1,3,2,4,0,1,1,0,0,0,1,1,0,0,0,1,0,1
1621,Block D,48,39,1,moderate,8,8,10,3,3,3,1,0,0,0,0,0,1,0,1,0,1,1,0,1
1622,Block A,16,34,2,moderate,9,9,10,3,2,4,0,0,1,0,0,1,1,1,1,0,1,1,0,0
1623,Block B,6,27,2,moderate,9,9,7,3,2,5,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1624,Block B,38,19,2,moderate,7,7,7,2,2,5,0,1,1,0,1,0,0,0,1,0,1,1,0,1
1625,Block D,14,45,1,moderate,8,8,2,2,2,3,0,1,0,0,0,0,0,0,0,1,1,1,0,1
1626,Block C,15,36,1,moderate,10,10,10,3,2,6,0,0,1,0,1,0,0,0,0,1,1,0,1,1
1627,Block A,18,29,1,moderate,7,7,0,2,2,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1628,Block D,41,16,2,moderate,10,10,6,3,3,5,1,1,0,0,0,0,1,0,1,1,1,0,0,0
1629,Block C,47,12,2,moderate,9,9,2,2,2,6,0,0,1,0,0,1,0,0,1,1,1,1,0,1
1630,Block B,56,17,2,moderate,10,10,4,2,2,5,0,0,0,1,1,0,1,1,0,1,0,1,1,1
1631,Block B,60,40,1,moderate,10,10,1,2,2,5,0,1,0,0,1,0,0,1,0,1,0,1,1,0
1632,Block C,18,8,1,moderate,7,7,1,3,2,6,0,1,0,0,0,0,0,1,1,1,1,0,0,1
1633,Block D,17,9,1,moderate,10,10,4,2,3,6,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1634,Block C,17,60,1,moderate,8,8,4,3,2,6,1,0,0,0,0,0,0,1,1,1,1,0,1,1
1635,Block D,16,20,1,moderate,8,8,9,3,3,5,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1636,Block C,6,12,2,moderate,10,10,6,3,3,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1637,Block A,38,59,2,moderate,8,8,0,3,2,4,1,0,0,0,0,1,0,0,1,1,1,1,1,1
1638,Block D,6,28,2,moderate,9,9,10,2,2,5,0,0,1,0,0,0,0,0,0,1,0,1,1,1
1639,Block C,8,6,2,moderate,9,9,6,3,2,4,1,0,0,0,0,0,1,0,1,0,1,1,0,1
1640,Block C,27,28,2,moderate,8,8,9,3,3,3,0,0,0,0,0,1,1,0,0,0,0,0,1,1
1641,Block C,50,7,1,moderate,10,10,10,2,2,4,0,1,0,0,0,0,0,1,1,1,0,0,0,1
1642,Block A,32,22,1,moderate,10,10,5,3,3,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1643,Block D,27,57,1,moderate,9,9,1,2,2,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1644,Block D,16,49,2,moderate,9,9,4,3,2,6,1,0,0,0,0,0,0,0,1,0,1,1,1,1
1645,Block D,43,28,2,moderate,7,7,7,3,3,4,0,0,1,0,0,1,1,0,1,0,1,1,1,1
1646,Block C,23,24,2,moderate,9,9,0,2,2,6,0,1,0,1,1,1,0,1,1,1,1,0,0,0
1647,Block A,60,38,1,moderate,10,10,10,2,3,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1648,Block C,13,40,1,moderate,10,10,3,2,3,6,0,1,0,0,1,1,0,0,0,1,1,1,0,1
1649,Block B,49,47,1,moderate,9,9,7,3,2,6,0,1,0,0,0,0,0,0,0,1,1,1,1,0
1650,Block C,43,35,1,moderate,10,10,10,3,2,4,0,0,0,0,1,0,0,0,0,1,1,1,0,0
1651,Block D,26,10,1,moderate,10,10,9,3,2,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1652,Block A,27,53,1,moderate,9,9,8,2,3,3,0,1,0,1,1,0,0,0,0,1,0,0,1,0
1653,Block B,58,24,1,moderate,10,10,3,2,2,5,0,0,0,1,0,0,1,0,0,1,1,0,1,1
1654,Block B,46,51,2,moderate,7,7,5,3,3,3,0,1,1,0,0,0,0,0,1,0,0,1,1,1
1655,Block D,8,50,2,moderate,9,9,5,2,3,3,0,0,0,1,0,1,0,1,0,1,0,1,1,1
1656,Block C,36,17,1,moderate,9,9,9,2,2,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1657,Block B,46,34,1,moderate,8,8,0,2,2,4,1,0,0,0,1,1,0,0,1,1,1,0,0,1
1658,Block B,26,47,2,moderate,9,9,0,3,2,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1659,Block B,43,25,1,moderate,10,10,1,2,3,4,1,0,1,0,0,0,0,0,1,1,1,1,1,0
1660,Block A,40,49,1,moderate,9,9,10,2,3,5,0,0,0,1,0,0,0,0,1,1,1,0,1,1
1661,Block C,24,34,2,moderate,8,8,5,3,2,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1662,Block D,6,56,2,moderate,8,8,7,3,3,5,0,0,0,0,1,1,0,0,0,1,0,1,0,1
1663,Block A,7,55,2,moderate,9,9,1,3,3,5,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1664,Block B,43,58,1,moderate,9,9,0,3,2,3,0,1,0,0,0,0,0,0,1,1,1,1,1,1
1665,Block D,48,18,2,moderate,8,8,7,2,3,3,0,1,0,0,0,0,0,0,1,1,0,0,1,1
1666,Block C,26,46,2,moderate,9,9,7,2,3,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0
1667,Block A,32,47,1,moderate,8,8,4,3,3,6,0,1,0,1,0,0,0,0,1,0,0,1,1,1
1668,Block A,34,30,2,moderate,10,10,0,2,2,3,0,0,1,0,1,1,0,1,0,0,1,1,1,0
1669,Block A,54,15,2,moderate,9,9,5,3,2,6,0,0,1,0,0,0,0,0,0,1,1,1,0,0
1670,Block C,34,22,2,moderate,10,10,7,3,3,6,0,0,1,1,0,0,0,0,0,0,1,0,1,0
1671,Block D,37,34,2,moderate,8,8,2,3,3,6,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1672,Block A,36,53,2,moderate,8,8,3,3,3,4,0,0,1,0,0,1,0,0,1,0,1,1,0,0
1673,Block C,13,56,1,moderate,8,8,8,3,2,3,1,1,0,1,0,0,0,1,1,0,0,0,1,1
1674,Block C,44,56,1,moderate,9,9,2,3,2,3,0,0,1,0,0,0,0,0,1,1,0,1,1,0
1675,Block D,55,58,1,moderate,9,9,1,2,3,6,0,0,0,0,0,0,0,0,1,1,0,1,1,1
1676,Block C,12,11,1,moderate,9,9,6,2,2,4,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1677,Block D,9,60,1,moderate,10,10,0,3,3,4,1,0,0,0,0,0,0,0,1,0,1,0,1,0
1678,Block B,32,36,1,moderate,9,9,4,3,2,3,0,0,0,0,1,0,0,0,0,1,1,0,0,1
1679,Block B,48,11,1,moderate,10,10,6,2,2,4,0,1,0,0,0,0,0,0,1,1,1,0,0,0
1680,Block D,10,13,2,moderate,7,7,0,3,3,4,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1681,Block C,46,20,2,moderate,8,8,7,2,2,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1682,Block B,18,19,2,moderate,9,9,9,2,2,6,0,0,0,0,0,0,1,0,1,0,0,1,1,1
1683,Block C,16,12,1,moderate,8,8,10,3,3,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1
1684,Block B,16,27,1,moderate,9,9,2,2,2,4,0,1,0,0,0,0,0,0,1,0,1,1,1,1
1685,Block C,34,36,2,moderate,9,9,3,3,3,4,0,0,0,0,0,0,0,1,1,0,1,1,0,1
1686,Block C,38,23,2,moderate,8,8,6,2,3,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0
1687,Block A,31,42,2,moderate,9,9,6,2,2,3,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1688,Block C,39,45,1,moderate,10,10,6,3,2,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1689,Block D,50,27,1,moderate,9,9,3,3,3,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1690,Block C,51,10,2,moderate,10,10,0,3,2,3,1,0,0,0,0,0,0,1,0,1,1,0,1,0
1691,Block C,46,23,1,moderate,7,7,0,3,2,3,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1692,Block D,34,39,1,moderate,10,10,10,2,3,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1693,Block B,18,27,1,moderate,10,10,4,2,2,3,0,0,1,0,0,1,0,0,1,0,0,1,1,0
1694,Block C,46,37,2,moderate,10,10,4,2,3,5,0,0,0,0,0,1,0,0,1,1,1,0,1,0
1695,Block A,43,52,1,moderate,9,9,6,3,2,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1
1696,Block A,54,49,2,moderate,8,8,2,2,3,4,0,0,0,0,1,0,0,0,1,1,1,1,0,1
1697,Block C,45,40,2,moderate,9,9,4,2,3,5,0,0,0,0,0,0,0,0,1,1,0,1,1,1
1698,Block A,13,11,2,moderate,10,10,4,2,2,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1699,Block D,37,47,2,moderate,10,10,1,2,2,6,0,0,1,0,0,0,1,0,1,1,0,0,0,1
1700,Block D,45,24,2,moderate,10,10,6,3,3,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0
1701,Block D,60,28,1,moderate,10,10,2,2,3,5,0,1,0,1,0,0,0,0,1,1,0,1,0,0
1702,Block A,24,44,1,moderate,9,9,0,3,3,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1703,Block B,53,51,2,moderate,8,8,6,2,3,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1
1704,Block C,21,45,2,moderate,7,7,3,2,2,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1705,Block A,26,22,2,moderate,10,10,7,3,2,6,0,0,0,0,1,0,0,1,1,0,1,1,1,0
1706,Block D,58,30,1,moderate,7,7,5,2,3,6,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1707,Block D,15,25,2,moderate,7,7,0,2,3,4,0,0,0,1,0,0,0,0,1,1,0,1,1,1
1708,Block D,17,31,1,moderate,8,8,7,2,2,5,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1709,Block B,51,47,2,moderate,9,9,0,2,2,6,1,0,0,0,0,0,0,0,1,0,1,1,0,1
1710,Block A,56,59,1,moderate,9,9,3,3,2,4,0,0,0,1,1,0,0,1,1,1,1,0,0,1
1711,Block D,11,27,2,moderate,8,8,7,2,2,4,0,0,1,0,0,0,0,0,1,1,0,1,1,1
1712,Block C,51,23,2,moderate,9,9,4,2,3,6,0,0,0,1,1,0,0,1,1,0,0,1,0,0
1713,Block D,38,54,2,moderate,10,10,4,3,2,4,0,0,0,0,0,1,0,0,0,1,1,0,0,1
1714,Block B,54,14,2,moderate,10,10,2,2,2,3,0,0,0,0,0,1,0,0,1,1,0,0,1,1
1715,Block A,33,27,2,moderate,10,10,4,2,2,5,0,0,1,0,0,0,1,0,1,1,1,0,0,0
1716,Block D,38,58,1,moderate,10,10,3,3,3,3,0,0,0,0,0,0,1,0,1,0,1,1,1,0
1717,Block A,18,54,1,moderate,7,7,10,3,2,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1718,Block C,38,50,2,moderate,7,7,7,3,2,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1719,Block B,29,54,2,moderate,7,7,9,3,3,4,1,1,1,0,0,0,1,0,0,0,1,0,1,0
1720,Block C,28,19,1,moderate,7,7,3,3,2,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1721,Block B,21,9,2,moderate,10,10,10,3,2,5,1,0,1,0,1,0,0,0,1,1,0,1,0,1
1722,Block A,28,53,1,moderate,9,9,3,2,2,3,0,0,1,1,1,1,0,0,1,1,0,0,1,1
1723,Block C,15,33,1,moderate,10,10,3,2,2,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1724,Block A,52,19,1,moderate,8,8,3,2,2,6,0,0,0,0,1,1,0,1,1,0,1,0,1,1
1725,Block A,28,32,2,moderate,10,10,6,2,3,6,0,0,1,0,1,0,0,0,1,0,1,0,1,1
1726,Block B,27,51,1,moderate,10,10,6,3,3,4,0,0,0,0,0,0,0,1,1,0,1,0,1,1
1727,Block B,59,33,1,moderate,7,7,0,3,3,5,0,0,1,0,0,0,1,0,1,0,1,1,1,0
1728,Block C,32,40,2,moderate,10,10,6,3,3,4,0,0,1,0,1,1,0,1,0,1,1,1,0,1
1729,Block B,44,34,2,moderate,7,7,10,3,2,3,0,0,0,0,0,1,0,0,1,1,1,1,0,0
